symbol,ca,datetime_utc,open,high,low,close,volume
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:33,1.280699444128051e-05,1.280699444128051e-05,1.1477339952938733e-05,1.1477339952938733e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:34,1.1477339952938733e-05,1.1477339952938733e-05,1.0978768496397946e-05,1.0978768496397946e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:36,1.0978768496397946e-05,1.0978768496397946e-05,1.0832280024666248e-05,1.0832280024666248e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:38,1.0832280024666248e-05,1.0832280024666248e-05,1.0507063010912092e-05,1.0507063010912092e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:39,1.0507063010912092e-05,1.0507063010912092e-05,1.0230719658159718e-05,1.0230719658159718e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:40,1.0230719658159718e-05,1.0384216754402434e-05,1.0230719658159718e-05,1.0256945664813189e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:41,1.0256945664813189e-05,1.0396949285399662e-05,1.0256945664813189e-05,1.039344461599599e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:42,1.039344461599599e-05,1.0400932281110187e-05,1.039344461599599e-05,1.0400932281110187e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:50,1.0400932281110187e-05,1.0400932281110187e-05,9.952393047526464e-06,9.952393047526464e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:51,9.952393047526464e-06,9.981779866668561e-06,9.952393047526464e-06,9.981779866668561e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:52,9.981779866668561e-06,1.0073564126824586e-05,9.981779866668561e-06,1.0073564126824586e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:56,1.0073564126824586e-05,1.0073564126824586e-05,9.872006770243875e-06,9.872006770243875e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 07:58,9.872006770243875e-06,9.872006770243875e-06,9.62814389762836e-06,9.62814389762836e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:02,9.62814389762836e-06,9.961350785139573e-06,9.62814389762836e-06,9.961350785139573e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:04,9.961350785139573e-06,1.0049560685808374e-05,9.961350785139573e-06,1.0049560685808374e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:06,1.0049560685808374e-05,1.0049560685808374e-05,9.986800431795196e-06,9.986800431795196e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:07,9.986800431795196e-06,1.0299346308369023e-05,9.986800431795196e-06,1.0299346308369023e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:13,1.0299346308369023e-05,1.0299346308369023e-05,1.0205278136395573e-05,1.0205278136395573e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:15,1.0205278136395573e-05,1.0205278136395573e-05,1.019895651467407e-05,1.019895651467407e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:16,1.019895651467407e-05,1.019895651467407e-05,9.821777652183626e-06,9.821777652183626e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:17,9.821777652183626e-06,9.821777652183626e-06,8.09767112428179e-06,8.62895793383954e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:18,8.62895793383954e-06,8.62895793383954e-06,7.977379297795854e-06,8.110243588511112e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:19,8.110243588511112e-06,8.830856337592862e-06,8.110243588511112e-06,8.830856337592862e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:20,8.830856337592862e-06,8.830856337592862e-06,8.697154142345775e-06,8.697154142345775e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:28,8.697154142345775e-06,8.697154142345775e-06,8.461567806429315e-06,8.461567806429315e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:32,8.461567806429315e-06,8.461567806429315e-06,8.238035305100059e-06,8.238035305100059e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:33,8.238035305100059e-06,8.313067253925105e-06,8.238035305100059e-06,8.313067253925105e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:34,8.313067253925105e-06,8.313067253925105e-06,8.02816715968795e-06,8.02816715968795e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:35,8.02816715968795e-06,8.02816715968795e-06,7.70008976614758e-06,7.70008976614758e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:38,7.70008976614758e-06,7.70008976614758e-06,6.775979860086558e-06,7.06192342141039e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:39,7.06192342141039e-06,7.06192342141039e-06,6.925121322646771e-06,6.925121322646771e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:41,6.925121322646771e-06,6.925121322646771e-06,6.902236642027197e-06,6.902236642027197e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:43,6.902236642027197e-06,7.050831107001446e-06,6.902236642027197e-06,7.050831107001446e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:44,7.050831107001446e-06,7.356414367099735e-06,7.050831107001446e-06,7.356414367099735e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:50,7.356414367099735e-06,7.672827672809142e-06,7.356414367099735e-06,7.563565068200784e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:54,7.563565068200784e-06,7.563565068200784e-06,7.484364750127797e-06,7.484364750127797e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 08:56,7.484364750127797e-06,7.484364750127797e-06,7.324668654754981e-06,7.324668654754981e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:00,7.324668654754981e-06,7.324668654754981e-06,7.1651796896743085e-06,7.1651796896743085e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:01,7.1651796896743085e-06,7.1651796896743085e-06,7.0811281098381874e-06,7.0811281098381874e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:05,7.0811281098381874e-06,7.131112250438197e-06,7.045817813755322e-06,7.131112250438197e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:06,7.131112250438197e-06,7.1396674570510986e-06,7.131112250438197e-06,7.1396674570510986e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:08,7.1396674570510986e-06,7.1396674570510986e-06,6.984577891528561e-06,6.984577891528561e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:10,6.984577891528561e-06,7.0226639158491024e-06,6.984577891528561e-06,7.0226639158491024e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:12,7.0226639158491024e-06,7.586184992575404e-06,7.0226639158491024e-06,7.586184992575404e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:13,7.586184992575404e-06,7.688140969557091e-06,7.586184992575404e-06,7.659828931699185e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:14,7.659828931699185e-06,7.735943402659508e-06,7.659828931699185e-06,7.735943402659508e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:26,7.735943402659508e-06,7.94027512665995e-06,7.735943402659508e-06,7.873776791158599e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:27,7.873776791158599e-06,7.947615328667045e-06,7.873776791158599e-06,7.947615328667045e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:33,7.947615328667045e-06,8.037504060108319e-06,7.947615328667045e-06,8.037504060108319e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:37,8.037504060108319e-06,8.110013866892469e-06,8.037504060108319e-06,8.08388646888494e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:43,8.08388646888494e-06,8.08388646888494e-06,8.078209886476227e-06,8.078209886476227e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:51,8.078209886476227e-06,8.095962268745974e-06,8.078209886476227e-06,8.095962268745974e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:55,8.095962268745974e-06,8.095962268745974e-06,7.372874145716736e-06,7.399633111214883e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 09:58,7.399633111214883e-06,7.399633111214883e-06,7.333966934993048e-06,7.333966934993048e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:00,7.333966934993048e-06,8.415792356290216e-06,7.333966934993048e-06,8.310164051461136e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:01,8.310164051461136e-06,8.467623841468903e-06,8.310164051461136e-06,8.467623841468903e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:02,8.467623841468903e-06,8.85586328929745e-06,8.467623841468903e-06,8.85586328929745e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:03,8.85586328929745e-06,8.886806159083276e-06,8.85586328929745e-06,8.886806159083276e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:07,8.886806159083276e-06,8.886806159083276e-06,8.610252990836892e-06,8.610252990836892e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:08,8.610252990836892e-06,8.610252990836892e-06,8.434543257775866e-06,8.434543257775866e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:17,8.434543257775866e-06,8.449537176378577e-06,8.390424025579364e-06,8.390424025579364e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:19,8.390424025579364e-06,8.606779629040885e-06,8.390424025579364e-06,8.606779629040885e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:39,8.606779629040885e-06,8.606779629040885e-06,7.436163060199039e-06,7.652958623300622e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 10:44,7.652958623300622e-06,7.652958623300622e-06,7.5248172053751865e-06,7.5248172053751865e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:01,7.5248172053751865e-06,7.6167429660880555e-06,7.5248172053751865e-06,7.6167429660880555e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:03,7.6167429660880555e-06,7.705777322135317e-06,7.6167429660880555e-06,7.705777322135317e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:11,7.705777322135317e-06,7.705777322135317e-06,7.6113852183305275e-06,7.6113852183305275e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:27,7.6113852183305275e-06,7.6113852183305275e-06,7.528436426335646e-06,7.528436426335646e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:35,7.528436426335646e-06,7.528436426335646e-06,7.437858142625699e-06,7.465030990242868e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 11:40,7.465030990242868e-06,7.465030990242868e-06,7.416802777841787e-06,7.416802777841787e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:04,7.416802777841787e-06,7.416802777841787e-06,7.412198676639039e-06,7.412198676639039e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:15,7.412198676639039e-06,7.412198676639039e-06,7.338490352943877e-06,7.338490352943877e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:17,7.338490352943877e-06,8.041271153090573e-06,7.338490352943877e-06,7.920741983873213e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:22,7.920741983873213e-06,7.920741983873213e-06,7.829669719135554e-06,7.829669719135554e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:25,7.829669719135554e-06,7.829669719135554e-06,7.75616135497034e-06,7.75616135497034e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:34,7.75616135497034e-06,7.75616135497034e-06,7.511895058314987e-06,7.511895058314987e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:39,7.511895058314987e-06,7.511895058314987e-06,7.064700793557776e-06,7.064700793557776e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 12:51,7.064700793557776e-06,7.064700793557776e-06,6.789530568188525e-06,6.789530568188525e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:15,6.789530568188525e-06,6.789530568188525e-06,6.751071107212719e-06,6.751071107212719e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:16,6.751071107212719e-06,6.751071107212719e-06,5.858170855110188e-06,6.221644981607421e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:17,6.221644981607421e-06,6.221644981607421e-06,5.883187207433977e-06,5.883187207433977e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:20,5.883187207433977e-06,5.883187207433977e-06,5.792657428499766e-06,5.792657428499766e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:30,5.792657428499766e-06,5.792657428499766e-06,5.608107729676419e-06,5.608107729676419e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:35,5.608107729676419e-06,6.154747250934329e-06,5.608107729676419e-06,6.154747250934329e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 13:43,6.154747250934329e-06,6.288325949240302e-06,6.154747250934329e-06,6.288325949240302e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:07,6.288325949240302e-06,6.288325949240302e-06,6.166166302691371e-06,6.166166302691371e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:15,6.166166302691371e-06,6.166166302691371e-06,6.086699711509389e-06,6.114112656320427e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:23,6.114112656320427e-06,6.114112656320427e-06,6.0284033290931705e-06,6.0284033290931705e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:28,6.0284033290931705e-06,6.213349809208949e-06,6.0284033290931705e-06,6.213349809208949e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:30,6.213349809208949e-06,6.651459017237798e-06,6.213349809208949e-06,6.651459017237798e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:34,6.651459017237798e-06,6.651459017237798e-06,6.38112936748003e-06,6.38112936748003e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:35,6.38112936748003e-06,6.38112936748003e-06,6.184203335118094e-06,6.184203335118094e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:40,6.184203335118094e-06,6.184203335118094e-06,6.146257978546661e-06,6.146257978546661e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:42,6.146257978546661e-06,6.293725798395982e-06,6.146257978546661e-06,6.293725798395982e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:43,6.293725798395982e-06,6.298389649519105e-06,6.293725798395982e-06,6.298389649519105e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 14:58,6.298389649519105e-06,6.550850796016918e-06,6.298389649519105e-06,6.550850796016918e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:01,6.550850796016918e-06,7.1395800813193715e-06,6.550850796016918e-06,7.1395800813193715e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:07,7.1395800813193715e-06,7.72431764047428e-06,7.1395800813193715e-06,7.72431764047428e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:08,7.72431764047428e-06,8.420269944665083e-06,7.72431764047428e-06,8.420269944665083e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:09,8.420269944665083e-06,8.727717803754992e-06,8.420269944665083e-06,8.727717803754992e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:11,8.727717803754992e-06,9.362975179500713e-06,8.727717803754992e-06,9.328470855831223e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:12,9.328470855831223e-06,9.553014879950467e-06,9.328470855831223e-06,9.553014879950467e-06,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:14,9.553014879950467e-06,1.0932557086102761e-05,9.553014879950467e-06,1.0932557086102761e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:15,1.0932557086102761e-05,1.3290482115840568e-05,1.0932557086102761e-05,1.3278103780188282e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:16,1.3278103780188282e-05,1.4984746727202356e-05,1.3278103780188282e-05,1.4382741830510934e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:17,1.4382741830510934e-05,1.512033597672254e-05,1.4382741830510934e-05,1.512033597672254e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:18,1.512033597672254e-05,1.512033597672254e-05,1.485469778472996e-05,1.485469778472996e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:20,1.485469778472996e-05,1.485469778472996e-05,1.4465642231617337e-05,1.4465642231617337e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:21,1.4465642231617337e-05,1.499414400592305e-05,1.4465642231617337e-05,1.498849999035681e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:22,1.498849999035681e-05,1.5188401404610796e-05,1.4363606846227995e-05,1.5188401404610796e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:23,1.5188401404610796e-05,1.6104006308380332e-05,1.5188401404610796e-05,1.5726780903168672e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:24,1.5726780903168672e-05,1.5726780903168672e-05,1.5159107020543865e-05,1.5159107020543865e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:27,1.5159107020543865e-05,1.5292525310279795e-05,1.489825290597838e-05,1.5292525310279795e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:28,1.5292525310279795e-05,1.6910565194500874e-05,1.5292525310279795e-05,1.6910565194500874e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:29,1.6910565194500874e-05,1.868785616257139e-05,1.6910565194500874e-05,1.868785616257139e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:30,1.868785616257139e-05,1.9066297934599334e-05,1.868785616257139e-05,1.9066297934599334e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:32,1.9066297934599334e-05,1.9194472856066876e-05,1.9066297934599334e-05,1.9194472856066876e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:33,1.9194472856066876e-05,2.7209522112736705e-05,1.9194472856066876e-05,2.7209522112736705e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:34,2.7209522112736705e-05,3.253233128272278e-05,2.7209522112736705e-05,2.938106764182782e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:35,2.938106764182782e-05,3.284673830369792e-05,2.938106764182782e-05,3.284673830369792e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:36,3.284673830369792e-05,3.296766317564995e-05,3.249180514432656e-05,3.296766317564995e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:37,3.296766317564995e-05,4.279763602203428e-05,3.251044209553695e-05,4.123044130591126e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:38,4.123044130591126e-05,5.362875400111357e-05,4.097635757835602e-05,5.216493931321953e-05,
2hhAKwDhigLK,2hhAKwDhigLKnqLdZ6LwY8snmbYQk9vtxy63YcD2yUA4,2026-03-16 15:39,5.216493931321953e-05,5.4364870995376744e-05,4.936679252216973e-05,4.936679252216973e-05,
